type,term,term_id,variant_of,variant_of_id,plural_of,plural_of_id,romanization_of,romanization_of_id,language_id,language,malignant_meaning,benign_meaning,is_about_nationality,nationalities/0,is_about_ethnicity,athnicities/0,is_about_religion,religions/0,is_about_gender,genders/0,is_about_orientation,orientations/0,is_about_disability,is_about_class,is_archaic,offensiveness,created_on,updated_on,athnicities/1,,,
Discrimatory,Pepsis,CUHmyDjJP,,,Pepsi,WhjbustwT,,,eng,English,"A French Canadian or Quebecois, derived from the Anglo-Canadian jibe that their stereotypically bad dental hygiene was due to drinking Pepsi or Dr Pepper for breakfast.",A carbonated beverage,Y,CA,Y,French,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,eyeties,JeYjvAedy,,,eyetie,4dqMhqHhF,,,eng,English,An Italian person. Originated through the mispronunciation of 'Italian' as 'Eye-talian.',,Y,IT,Y,Italian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,Yanks,eWxhcQRnQ,,,Yank,xmJGRCTJD,,,eng,English,A term for Northerners used by Southerners within the United states or by non-Americans for Americans. From the Dutch Jan Kees ('John Cheese') meaning Englishman.,Pull,Y,US,N,Italian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,guala gualas,1xHvWMCNf,,,guala guala,tcbDtpemd,,,eng,English,"A person who's overt about his/her Hispanic descent, particularly a Dominican",,Y,DO,Y,Italian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,pikers,mqRxudBot,,,piker,KBfWUNAZW,,,eng,English,Derived from 'turnpike'. [1] An Irish person. [2] A gypsy. [3] An itinerant or vagrant lower-class or poor person.,A person who prefers not to spend money,Y,IE,Y,Irish,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,yardie,4YPFFnD73,,,,,,,eng,English,"[1] A person from Jamaica, sometimes derogatory, referring to gang membership or low economic status. [2] In the UK, can be used broadly to denote a black person with gang association and/or engaging in criminal behavior.",,Y,JM,Y,Irish,N,Christianity,N,female,N,homosexual,N,Y,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,eh hole,HFGiZVY7T,,,,,,,eng,English,A Canadian. Variation on the ubiquitous 'eh' and the word 'asshole'.,,Y,CA,N,Irish,N,Christianity,N,female,N,homosexual,N,N,N,Moderately offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,fags,CZJcGCtfy,,,fag,sjwRiTmUF,,,eng,English,A homosexual.,A cigarette,N,CA,N,Irish,N,Christianity,N,female,Y,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,yardies,HwjchRTck,,,yardie,4YPFFnD73,,,eng,English,"[1] A person from Jamaica, sometimes derogatory, referring to gang membership or low economic status. [2] In the UK, can be used broadly to denote a black person with gang association and/or engaging in criminal behavior.",,Y,JM,Y,Irish,N,Christianity,N,female,N,homosexual,N,Y,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,gubbas,yJR3Hziqf,,,gubba,URFZVmxvE,,,eng,English,"In Australia, Aboriginal pejorative term for white people.",,N,JM,Y,Irish,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,pohms,cdtmmherj,,,pohm,jMLrKnBWF,,,eng,English,"A British (usually English) immigrant. Some claim it derives from 'Prisoner of Mother England' or 'Prisoner of Her Majesty', but it probably derives from pomegranate, rhyming slang for 'immigrant'. It is often used irreverently and is usually considered offensive. Many such migrants to Australia, such as Prime Minister Julia Gillard, call themselves 'ten pound poms', because they paid ten pounds for their passage to Australia between 1945 and 1972 under an assisted migration scheme. Often combined with an adjective, particularly whingeing pom, a reference to migrants who complained about their adopted country. Often used in a sporting (especially cricket and rugby) context, with liberal use of 'pom' and 'Aussie' being used by the media; the term is often seen as unoffensive in this context, and instead as light-hearted banter by those who use it, but still possibly as offensive by those whom it is directed at.",,Y,GB,N,Irish,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,fudgepacker,AcGZNAyRg,,,,,,,eng,English,A homosexual who engages in anal sex,,N,GB,N,Irish,N,Christianity,Y,female,Y,homosexual,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,fairies,V2KBVDbaC,,,Fairy,en9cEccAo,,,eng,English,A Homosexual,A mythical creature,N,GB,N,Irish,N,Christianity,N,female,Y,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,yellows,U3FoeMeYF,,,yellow,iqhaqhd3u,,,eng,English,A person of Asian descent.,A color,N,GB,Y,Irish,N,Christianity,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,gypped,HFcsPyXPq,,,gyp,MW1CFPY9C,,,eng,English,"To be cheated or stolen from, derived from 'gypsy'",,N,GB,Y,Romani,N,Christianity,N,female,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,pommies,DmFAQGwZL,,,pommie,p9KRLMYAV,,,eng,English,"A British (usually English) immigrant. Some claim it derives from 'Prisoner of Mother England' or 'Prisoner of Her Majesty', but it probably derives from pomegranate, rhyming slang for 'immigrant'. It is often used irreverently and is usually considered offensive. Many such migrants to Australia, such as Prime Minister Julia Gillard, call themselves 'ten pound poms', because they paid ten pounds for their passage to Australia between 1945 and 1972 under an assisted migration scheme. Often combined with an adjective, particularly whingeing pom, a reference to migrants who complained about their adopted country. Often used in a sporting (especially cricket and rugby) context, with liberal use of 'pom' and 'Aussie' being used by the media; the term is often seen as unoffensive in this context, and instead as light-hearted banter by those who use it, but still possibly as offensive by those whom it is directed at.",,Y,GB,N,Romani,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,fezzes,PPrjNwmVc,,,fez,zbMMzKaQ4,,,eng,English,An Arab,A Turkish hat,N,GB,Y,Romani,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,yellow bones,srznmMGEz,,,yellow bone,fqVjxtda4,,,eng,English,[1] A black female with light skin. [2] A black female of mixed heritage.,,N,GB,Y,Romani,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,whorientals,7fnrtmi44,,,whoriental,CaFXmccPD,,,eng,English,,,N,GB,Y,Asian,N,Christianity,Y,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,camel humper,Rqtmhgref,camel jockey,knxaibzLj,,,,,eng,English,Person of Middle Eastern descent.,,N,GB,Y,Asian,N,Christianity,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,gyps,HJt2dYDMs,,,gyp,MW1CFPY9C,,,eng,English,"[1] A Romani people. [2] Egyptians. These are variations of 'Gypsy', the most common word in English for people of Romani origin. 'Gypsy' is not in itself an ethnic slur but its usage is sometimes controversial.",,N,GB,Y,Egyptian,N,Christianity,N,female,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,pommie grants,HvEtficUU,,,pommie grant,ovwx8CeaT,,,eng,English,"A British (usually English) immigrant. Some claim it derives from 'Prisoner of Mother England' or 'Prisoner of Her Majesty', but it probably derives from pomegranate, rhyming slang for 'immigrant'. It is often used irreverently and is usually considered offensive. Many such migrants to Australia, such as Prime Minister Julia Gillard, call themselves 'ten pound poms', because they paid ten pounds for their passage to Australia between 1945 and 1972 under an assisted migration scheme. Often combined with an adjective, particularly whingeing pom, a reference to migrants who complained about their adopted country. Often used in a sporting (especially cricket and rugby) context, with liberal use of 'pom' and 'Aussie' being used by the media; the term is often seen as unoffensive in this context, and instead as light-hearted banter by those who use it, but still possibly as offensive by those whom it is directed at.",,Y,GB,N,Egyptian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,border bunnies,yutsV4fu6,,,border bunny,N7DBbTkgq,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,GB,Y,Egyptian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,Romani,,,
Discrimatory,halalification,kqPUurenW,,,,,,,eng,English,Slur referencing purported desire of Muslims to convert everyone to Islam,,N,GB,N,Egyptian,Y,Islam,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:00,-0001-11-30 05:17:32,Romani,,,
Discrimatory,yids,XAUKVvEZm,,,yid,qPznJVNnG,,,eng,English,"A Jewish person, although it is an endonym among Yiddish-speaking Jews. (The term is also used positively in Britain for Tottenham Hotspur fans (often proudly by themselves, for example calling themselves 'the Yid Army'), which includes a large Jewish supporting base from north-east London.)",,N,GB,Y,Jews,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,african'ts,YpQNpyzbd,,,african't,wiikoPdjC,,,eng,English,,,N,GB,Y,African American,N,Islam,N,female,N,homosexual,N,Y,N,Very offensive,16/04/2021 19:00,-0001-11-30 05:17:32,African,,,
Discrimatory,camel cowboy,Yz2ALoPJV,camel jockey,knxaibzLj,,,,,eng,English,Person of Middle Eastern descent.,,N,GB,Y,African American,N,Islam,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:02,-0001-11-30 05:17:32,African,,,
Discrimatory,gypos,jBpggiKWv,,,gypo,EvjUvTKWY,,,eng,English,"[1] A Romani people. [2] Egyptians. These are variations of 'Gypsy', the most common word in English for people of Romani origin. 'Gypsy' is not in itself an ethnic slur but its usage is sometimes controversial.",,N,GB,Y,Egyptian,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,proddy dogs,ewof6zjhr,,,proddy dog,dvxKcgbgh,,,eng,English,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",,N,GB,N,Egyptian,Y,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,border hoppers,mLepyLzwj,,,border hopper,LiGbLtMyv,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,GB,Y,Egyptian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,Romani,,,
Discrimatory,gash,tQcztpkwy,,,,,,,eng,English,Derogatory term referring to a woman's genitals,,N,GB,N,Egyptian,N,Christianity,Y,female,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,Romani,,,
Discrimatory,Paedo,1NX8yHrxz,,,,,,,eng,English,Often deployed against Muslims on social media to imply that they engage in sexual abuse of children,,N,GB,N,Egyptian,Y,Islam,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:00,-0001-11-30 05:17:32,Romani,,,
Discrimatory,flips,HzvbWVMrf,,,flip,mBftujums,,,eng,English,A person from the Philippines,To turn upside down,Y,PH,N,Egyptian,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,Romani,,,
Discrimatory,yobs,kzZipenC4,,,yob,bHjuLrPsd,,,eng,English,"In the UK, Australia or New Zealand, an unsophisticated, antisocial, drunken and/or lower class person",,N,PH,N,Egyptian,N,Islam,N,female,N,homosexual,N,Y,N,,16/04/2021 19:00,-0001-11-30 05:17:32,Romani,,,
Discrimatory,albos,yQ7wTEDRd,,,albo,eZfEYibHb,,,eng,English,,,Y,AL,Y,Albanian,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,camel jacker,fgXibmMdo,camel jockey,knxaibzLj,,,,,eng,English,Person of Middle Eastern descent.,,N,AL,Y,Albanian,N,Islam,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,gyppies,jrxnLxCyy,,,gyppie,mvftjcJYp,,,eng,English,"[1] A Romani people. [2] Egyptians. These are variations of 'Gypsy', the most common word in English for people of Romani origin. 'Gypsy' is not in itself an ethnic slur but its usage is sometimes controversial.",,N,AL,Y,Egyptian,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,proddywhoddies,6jmKWRWpu,,,proddywhoddy,A4jZPDXvt,,,eng,English,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",,N,AL,N,Egyptian,Y,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,Romani,,,
Discrimatory,border jumpers,Bimpokojh,,,border jumper,4tN9jLCTW,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,AL,Y,Egyptian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,Romani,,,
Discrimatory,gay,TTyiUmexG,,,,,,,eng,English,[1] Someone who acts like a homosexual [2] Something stupid.,A homosexual,N,,N,,N,,N,,Y,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,fog niggers,h4BUNPKdb,,,fog nigger,shTzwyLqw,,,eng,English,A black person of British nationality.,,Y,GB,Y,,N,,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,yokels,MCxCZLrmR,,,yokel,DBpLQDMMK,,,eng,English,A rural person.,,N,GB,Y,,N,,N,,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,dog eaters,oyUCHztJo,,,dog eater,RPFUEYCyP,,,eng,English,,,N,GB,Y,Asian,N,,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,carrot snap,MtDNyN9HW,carrot snapper,cZbwxuuGP,,,,,eng,English,,,N,GB,N,Asian,Y,Mormonism,N,,N,homosexual,N,Y,N,,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,hadjis,efaxZRmPn,,,hadji,snmygZxJN,,,eng,English,,,N,GB,Y,Arabs,N,Mormonism,N,,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,proddywoddies,wMtjebqgT,,,proddywoddy,kx2QkYrdh,,,eng,English,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",,N,GB,N,Arabs,Y,Christianity,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,border niggers,yncHCfEKR,,,border nigger,hFLWWmbso,,,eng,English,"A person of Latino descent, particularly a Mexican migrant laborer.",,N,GB,Y,Arabs,N,Christianity,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,zebras,uWwzxtCMn,,,zebra,oXsYJHNWM,,,eng,English,A person of mixed Caucasian and black parentage.,A mammal,N,GB,Y,Arabs,N,Christianity,N,,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,bean bandits,PM7LujHuM,,,bean bandit,Aw4vDpVPi,,,eng,English,,,N,GB,Y,Hispanic,N,Christianity,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,carrot snaps,DRxedHgWy,carrot snapper,cZbwxuuGP,carrot snap,MtDNyN9HW,,,eng,English,,,N,GB,N,Hispanic,Y,Mormonism,N,,N,homosexual,N,Y,N,,16/04/2021 19:02,-0001-11-30 05:17:32,,,,
Discrimatory,hajjis,QYkZgLVWT,,,hajji,mdMxfLPpd,,,eng,English,,,N,GB,Y,Arabs,N,Mormonism,N,,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,retardeds,rLkBhXdcQ,,,retarded,bmwngwkYn,,,eng,English,"A disabled person, from 'retarded'.",,N,GB,N,Arabs,N,Mormonism,N,,N,homosexual,Y,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,kotiyas,qvJtTgDQF,,,kotiya,fY2RQq7BX,,,eng,English,A Tamil.,,N,GB,Y,Tamil,N,Mormonism,N,,N,homosexual,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,touch of the tar brush,wDwxBJJv4,,,,,,,eng,English,A person of predominantly Caucasian ancestry with real or suspected African or Asian distant ancestry.,,N,GB,Y,Tamil,N,Mormonism,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,gimp,peDkMbaMv,,,,,,,eng,English,A disabled person,,N,GB,N,Tamil,N,Mormonism,N,,N,homosexual,Y,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,four by twos,rayyjtFAn,,,four by two,zsWwQCdPF,,,eng,English,A Jewish person. Four-by-two is Cockney rhyming slang for Jew.,,N,GB,Y,Tamil,Y,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,boogats,RqaJVtqCT,,,boogat,BQdf7zjjh,,,eng,English,,,N,GB,Y,African American,N,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,heebs,yNrvYecfY,,,heeb,PznKwhbwu,,,eng,English,"A Jewish person, derived from the word 'Hebrew'.",,N,GB,Y,African American,Y,Judaism,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,scangers,VpDtZ4N3L,,,scanger,aJqpCsVLX,,,eng,English,"In Northern Ireland, a spide is a young working class male. A female is known as a millie.",,N,GB,N,African American,N,Judaism,N,,N,homosexual,N,Y,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,red bones,LBpT1FkhP,,,red bone,GTXET1qBH,,,eng,English,[1] A black female with light skin. [2] A black female of mixed heritage.,,N,GB,Y,African American,N,Judaism,N,,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,gyppo,QnBBQgyZv,,,,,,,eng,English,"[1] A Romani people. [2] Egyptians. These are variations of 'Gypsy', the most common word in English for people of Romani origin. 'Gypsy' is not in itself an ethnic slur but its usage is sometimes controversial.",,N,GB,Y,Egyptian,N,Judaism,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,Romani,,,
Discrimatory,Zionazis,dgcMhZyNA,,,Zionazi,XGnJntHqY,,,eng,English,A Jew living in Israel,,Y,IL,N,Egyptian,Y,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,Romani,,,
Discrimatory,bush bandits,ed3iTMYmH,,,bush bandit,vEDLMdRXA,,,eng,English,,,N,IL,Y,Aboriginal,N,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hoes,FGJTaJxHc,,,hoe,qCAWkrByv,,,eng,English,"[1] A woman, from 'whore'. [2] A prostitute.",A gardening tool,N,IL,N,Aboriginal,N,Judaism,Y,female,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,septics,XELNUjRHz,,,septic,ZGeDCjKzF,,,eng,English,An American. (Cockney rhyming slang: Septic tank - Yank),Relating to sewage,Y,US,N,Aboriginal,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,tenkers,XGvgwXxNZ,,,tenker,MjzN4Ukus,,,eng,English,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,N,US,Y,Aboriginal,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:04,-0001-11-30 05:17:32,,,,
Discrimatory,sheepfucker,oZE7HBXzL,,,,,,,eng,English,"A rural person, particularly of Scottish or Welsh descent, who is alleged to have sex with sheep due to the scarcity of people in the vicinity",,Y,GB,N,Aboriginal,N,Judaism,N,female,N,homosexual,N,Y,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,frogs,ATFcXqmMY,,,frog,NRNKQYVGC,,,eng,English,"A French person. Prior to 19th century, referred to the Dutch (as they were stereotyped as being marsh-dwellers). When France became Britain's main enemy, replacing the Dutch, the epithet transferred to them, due to the French recipe for eating frogs' legs (see comparable French term Rosbif). Also used in Canada to refer to both the French and French Canadians, and occasionally incorrectly as more broadly to people from Quebec who are not, in fact, necessarily French or French speaking.",An amphibian,N,GB,Y,Dutch,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,French,,,
